Word,Method,Pos,Count
you,upos,PRON,27
you,xpos,PRP,27
know,upos,VERB,2
know,xpos,VBP,2
I,upos,PRON,31
I,xpos,PRP,31
feel,upos,VERB,3
feel,xpos,VBP,3
all,upos,ADV,2
all,upos,DET,1
all,xpos,RB,2
all,xpos,DT,1
right,upos,ADV,3
right,upos,ADJ,1
right,xpos,RB,3
right,xpos,JJ,1
be,upos,AUX,1
be,xpos,VBP,1
if,upos,SCONJ,8
if,xpos,IN,8
leave,upos,VERB,6
leave,xpos,VBP,6
will,upos,AUX,8
will,xpos,MD,8
go,upos,VERB,8
go,xpos,VB,8
crazy,upos,ADJ,8
crazy,xpos,JJ,8
cause,upos,SCONJ,4
cause,xpos,IN,4
love,upos,VERB,12
love,xpos,VBP,12
oh,upos,INTJ,8
oh,xpos,UH,8
too,upos,ADV,4
too,xpos,RB,4
much,upos,ADV,4
much,xpos,RB,4
quit,upos,VERB,1
quit,xpos,VBP,1
forget,upos,VERB,1
forget,xpos,VBP,1
have,upos,AUX,4
have,xpos,VBP,4
get,upos,VERB,4
get,xpos,VBN,4
to,upos,PART,4
to,xpos,TO,4
live,upos,VERB,4
live,xpos,VB,4
for,upos,ADP,4
for,xpos,IN,4
yourself,upos,PRON,8
yourself,xpos,PRP,8
and,upos,CCONJ,4
and,xpos,CC,4
nobody,upos,PRON,4
nobody,xpos,NN,4
else,upos,ADJ,4
else,xpos,JJ,4
