Word,Method,Pos,Count
feminist,upos,NOUN,7
feminist,xpos,NNS,7
do,upos,AUX,2
do,upos,VERB,1
do,xpos,VBP,2
do,xpos,VB,1
not,upos,PART,4
not,xpos,RB,4
have,upos,VERB,3
have,xpos,VB,2
have,xpos,VBP,1
a,upos,DET,7
a,xpos,DT,7
sense,upos,NOUN,2
sense,xpos,NN,2
of,upos,ADP,2
of,xpos,IN,2
humor,upos,NOUN,2
humor,xpos,NN,2
just,upos,ADV,3
just,xpos,RB,3
want,upos,VERB,1
want,xpos,VBP,1
to,upos,PART,3
to,xpos,TO,3
be,upos,AUX,7
be,xpos,VB,2
be,xpos,VBZ,4
be,xpos,VBP,1
alone,upos,ADJ,1
alone,xpos,JJ,1
spread,upos,VERB,2
spread,xpos,VBP,2
vicious,upos,ADJ,2
vicious,xpos,JJ,2
lie,upos,NOUN,2
lie,xpos,NNS,2
and,upos,CCONJ,6
and,xpos,CC,6
rumor,upos,NOUN,2
rumor,xpos,NN,2
they,upos,PRON,4
they,xpos,PRP,3
they,xpos,PRP$,1
tumor,upos,NOUN,1
tumor,xpos,NN,1
on,upos,ADP,2
on,xpos,IN,2
funny,upos,ADJ,2
funny,xpos,JJ,2
bone,upos,NOUN,1
bone,xpos,NN,1
say,upos,VERB,2
say,xpos,VBP,2
child,upos,NOUN,1
child,xpos,NN,1
molestation,upos,NOUN,1
molestation,xpos,NN,1
rape,upos,NOUN,1
rape,xpos,NN,1
degradation,upos,NOUN,1
degradation,xpos,NNS,1
crime,upos,NOUN,1
crime,xpos,NN,1
rampant,upos,ADJ,1
rampant,xpos,JJ,1
prostitution,upos,NOUN,1
prostitution,xpos,NN,1
sex,upos,NOUN,1
sex,xpos,NN,1
for,upos,ADP,1
for,xpos,IN,1
money,upos,NOUN,1
money,xpos,NN,1
cant,upos,AUX,1
cant,xpos,MD,1
these,upos,DET,3
these,xpos,DT,3
chick,upos,NOUN,1
chick,xpos,NNS,1
anything,upos,PRON,1
anything,xpos,NN,1
but,upos,CCONJ,1
but,xpos,CC,1
whine,upos,VERB,1
whine,xpos,VB,1
dance,upos,NOUN,1
dance,xpos,NN,1
break,upos,NOUN,1
break,xpos,NN,1
woohoo,upos,INTJ,1
woohoo,xpos,UH,1
cheap,upos,ADJ,1
cheap,xpos,JJ,1
objectification,upos,NOUN,1
objectification,xpos,NN,1
witty,upos,ADJ,1
witty,xpos,JJ,1
it,upos,PRON,1
it,xpos,PRP,1
hot,upos,ADJ,1
hot,xpos,JJ,1
equal,upos,ADJ,1
equal,xpos,JJ,1
work,upos,NOUN,1
work,xpos,NN,1
wage,upos,NOUN,1
wage,xpos,NNS,1
worth,upos,ADJ,1
worth,xpos,JJ,1
the,upos,DET,1
the,xpos,DT,1
fight,upos,NOUN,1
fight,xpos,NN,1
demand,upos,NOUN,1
demand,xpos,NN,1
abortion,upos,NOUN,1
abortion,xpos,NN,1
every,upos,DET,1
every,xpos,DT,1
city,upos,NOUN,1
city,xpos,NN,1
wont,upos,AUX,1
wont,xpos,MD,1
woman,upos,NOUN,1
woman,xpos,NNS,1
ever,upos,ADV,2
ever,xpos,RB,2
get,upos,VERB,1
get,xpos,VB,1
life,upos,NOUN,1
life,xpos,NN,1
vegetarian,upos,NOUN,1
vegetarian,xpos,NNS,1
theyre,upos,PRON,1
theyre,xpos,PRP,1
far,upos,ADV,1
far,xpos,RB,1
too,upos,ADV,1
too,xpos,RB,1
sensitive,upos,ADJ,1
sensitive,xpos,JJ,1
ham,upos,NOUN,1
ham,xpos,NN,1
that,upos,PRON,1
that,xpos,DT,1
why,upos,ADV,1
why,xpos,WRB,1
need,upos,VERB,1
need,xpos,VBP,1
find,upos,VERB,1
find,xpos,VB,1
man,upos,NOUN,1
man,xpos,NN,1
I,upos,PRON,2
I,xpos,PRP,2
Dennis,upos,PROPN,1
Dennis,xpos,NNP,1
Kucinich,upos,PROPN,1
Kucinich,xpos,NNP,1
approve,upos,VERB,1
approve,xpos,VBP,1
this,upos,DET,1
this,xpos,DT,1
message,upos,NOUN,1
message,xpos,NN,1
