Word,Method,Pos,Count
I,upos,PRON,16
I,xpos,PRP,16
never,upos,ADV,4
never,xpos,RB,4
want,upos,VERB,4
want,xpos,VBP,4
to,upos,PART,4
to,xpos,TO,4
leave,upos,VERB,4
leave,xpos,VB,4
home,upos,ADV,4
home,xpos,RB,4
everything,upos,PRON,4
everything,xpos,NN,4
in,upos,ADP,4
in,xpos,IN,4
the,upos,DET,4
the,xpos,DT,4
back,upos,NOUN,4
back,xpos,NN,4
of,upos,ADP,4
of,xpos,IN,4
my,upos,PRON,4
my,xpos,PRP$,4
brain,upos,NOUN,4
brain,xpos,NN,4
tell,upos,VERB,4
tell,xpos,VBD,4
that,upos,SCONJ,4
that,xpos,IN,4
would,upos,AUX,4
would,xpos,MD,4
be,upos,AUX,8
be,xpos,VB,4
be,xpos,VBP,4
sick,upos,ADJ,4
sick,xpos,JJ,4
when,upos,ADV,4
when,xpos,WRB,4
out,upos,ADV,4
out,xpos,RB,4
there,upos,ADV,4
there,xpos,RB,4
