Word,Method,Pos,Count
easy,upos,ADJ,27
easy,xpos,JJ,27
skanking,upos,NOUN,4
skanking,xpos,NN,4
excuse,upos,VERB,2
excuse,xpos,VB,2
I,upos,PRON,12
I,xpos,PRP,12
while,upos,SCONJ,2
while,xpos,IN,2
light,upos,VERB,2
light,xpos,VBP,2
my,upos,PRON,6
my,xpos,PRP$,6
spliff,upos,NOUN,2
spliff,xpos,NN,2
good,upos,ADJ,1
good,xpos,JJ,1
God,upos,PROPN,2
God,xpos,NNP,2
get,upos,VERB,5
get,xpos,VBD,5
to,upos,PART,5
to,xpos,TO,5
take,upos,VERB,26
take,xpos,VB,22
take,xpos,VBP,1
take,xpos,VBG,3
a,upos,DET,2
a,xpos,DT,2
lift,upos,NOUN,2
lift,xpos,NN,2
from,upos,ADP,2
from,xpos,IN,2
reality,upos,NOUN,2
reality,xpos,NN,2
just,upos,ADV,2
just,xpos,RB,2
can,upos,AUX,2
can,xpos,MD,2
not,upos,PART,2
not,xpos,RB,2
drift,upos,VERB,2
drift,xpos,VB,2
that,upos,PRON,2
that,xpos,DT,2
be,upos,AUX,5
be,xpos,VBZ,2
be,xpos,VBP,2
be,xpos,VBD,1
why,upos,ADV,2
why,xpos,WRB,2
stay,upos,VERB,2
stay,xpos,VBG,2
with,upos,ADP,2
with,xpos,IN,2
this,upos,DET,2
this,xpos,DT,2
riff,upos,NOUN,2
riff,xpos,NN,2
it,upos,PRON,25
it,xpos,PRP,25
Lord,upos,NOUN,1
Lord,xpos,NN,1
see,upos,VERB,1
see,xpos,VB,1
we,upos,PRON,1
we,xpos,PRP,1
slow,upos,ADJ,2
slow,xpos,JJ,2
so,upos,ADV,1
so,xpos,RB,1
Wooh,upos,PROPN,1
Wooh,xpos,NNP,1
oh,upos,INTJ,1
oh,xpos,UH,1
skanky,upos,NOUN,3
skanky,xpos,NN,3
tell,upos,VERB,1
tell,xpos,VB,1
you,upos,PRON,1
you,xpos,PRP,1
what,upos,PRON,1
what,xpos,WP,1
herb,upos,NOUN,2
herb,xpos,NN,2
for,upos,ADP,4
for,xpos,IN,4
wine,upos,NOUN,2
wine,xpos,NN,2
honey,upos,NOUN,2
honey,xpos,NN,2
strong,upos,ADJ,2
strong,xpos,JJ,2
drink,upos,NOUN,2
drink,xpos,NN,2
shake,upos,VERB,1
shake,xpos,VBP,1
Ohohooh,upos,PROPN,1
Ohohooh,xpos,NNP,1
little,upos,ADJ,1
little,xpos,JJ,1
bit,upos,NOUN,1
bit,xpos,NN,1
easier,upos,ADJ,1
easier,xpos,JJR,1
