Word,Method,Pos,Count
well,upos,INTJ,2
well,xpos,UH,2
I,upos,PRON,2
I,xpos,PRP,2
be,upos,AUX,18
be,xpos,VBD,2
be,xpos,VBZ,15
be,xpos,VBP,1
walk,upos,VERB,1
walk,xpos,VBG,1
through,upos,ADP,1
through,xpos,IN,1
the,upos,DET,19
the,xpos,DT,19
middle,upos,NOUN,1
middle,xpos,NN,1
of,upos,ADP,1
of,xpos,IN,1
town,upos,NOUN,1
town,xpos,NN,1
and,upos,CCONJ,3
and,xpos,CC,3
say,upos,VERB,2
say,xpos,VBD,2
to,upos,ADP,1
to,upos,PART,7
to,xpos,IN,1
to,xpos,TO,7
myself,upos,PRON,1
myself,xpos,PRP,1
what,upos,PRON,1
what,xpos,WP,1
go,upos,VERB,1
go,xpos,VBG,1
on,upos,ADP,3
on,xpos,RP,1
on,xpos,IN,2
people,upos,NOUN,2
people,xpos,NNS,2
break,upos,VERB,2
break,xpos,VBG,2
law,upos,NOUN,5
law,xpos,NN,5
just,upos,ADV,2
just,xpos,RB,2
make,upos,VERB,1
make,xpos,VB,1
end,upos,NOUN,1
end,xpos,NNS,1
meet,upos,VERB,1
meet,xpos,VB,1
they,upos,PRON,1
they,xpos,PRP$,1
heart,upos,NOUN,1
heart,xpos,NNS,1
stay,upos,VERB,1
stay,xpos,VB,1
off,upos,ADP,1
off,xpos,IN,1
street,upos,NOUN,2
street,xpos,NN,2
write,upos,VERB,1
write,xpos,VBN,1
wall,upos,NOUN,1
wall,xpos,NN,1
for,upos,ADP,1
for,xpos,IN,1
everyone,upos,PRON,1
everyone,xpos,NN,1
see,upos,VERB,1
see,xpos,VB,1
love,upos,NOUN,17
love,upos,VERB,1
love,xpos,NN,17
love,xpos,VBP,1
right,upos,ADV,1
right,xpos,RB,1
there,upos,ADV,1
there,xpos,RB,1
it,upos,PRON,5
it,xpos,PRP,5
oh,upos,INTJ,1
oh,xpos,UH,1
girl,upos,NOUN,1
girl,xpos,NNS,1
yeah,upos,INTJ,1
yeah,xpos,UH,1
you,upos,PRON,6
you,xpos,PRP,6
look,upos,VERB,2
look,xpos,VBG,1
look,xpos,VB,1
alright,upos,ADJ,1
alright,xpos,JJ,1
boy,upos,NOUN,1
boy,xpos,NNS,1
do,upos,AUX,1
do,xpos,VBP,1
not,upos,PART,1
not,xpos,RB,1
so,upos,ADV,1
so,xpos,RB,1
bad,upos,ADJ,1
bad,xpos,JJ,1
get,upos,VERB,4
get,xpos,VBD,2
get,xpos,VB,2
give,upos,VERB,2
give,xpos,VB,2
if,upos,SCONJ,2
if,xpos,IN,2
want,upos,VERB,2
want,xpos,VBP,2
