Word,Method,Pos,Count
lock,upos,VERB,1
lock,xpos,VBN,1
knee,upos,NOUN,1
knee,xpos,NNS,1
no,upos,DET,1
no,xpos,DT,1
key,upos,NOUN,1
key,xpos,NNS,1
Brooklyn,upos,PROPN,1
Brooklyn,xpos,NNP,1
Grand,upos,PROPN,1
Grand,xpos,NNP,1
Street,upos,PROPN,1
Street,xpos,NNP,1
four,upos,NUM,1
four,xpos,CD,1
flight,upos,NOUN,1
flight,xpos,NNS,1
late,upos,ADJ,1
late,xpos,JJ,1
night,upos,NOUN,1
night,xpos,NNS,1
black,upos,ADJ,1
black,xpos,JJ,1
sock,upos,NOUN,1
sock,xpos,NNS,1
white,upos,ADJ,1
white,xpos,JJ,1
dice,upos,NOUN,1
dice,xpos,NN,1
ten,upos,NUM,1
ten,xpos,CD,1
pound,upos,NOUN,1
pound,xpos,NNS,1
loud,upos,ADJ,1
loud,xpos,JJ,1
sound,upos,NOUN,1
sound,xpos,NNS,1
turn,upos,VERB,1
turn,xpos,VBD,1
up,upos,ADP,1
up,xpos,RP,1
tie,upos,VERB,1
tie,xpos,VBN,1
and,upos,CCONJ,7
and,xpos,CC,7
bound,upos,ADJ,1
bound,xpos,JJ,1
do,upos,AUX,30
do,xpos,VB,29
do,xpos,VBP,1
not,upos,PART,30
not,xpos,RB,30
slow,upos,VERB,29
slow,xpos,VB,29
down,upos,ADP,29
down,xpos,RP,29
Fire,upos,NOUN,1
Fire,xpos,NN,1
escape,upos,VERB,1
escape,xpos,VBZ,1
sunny,upos,ADJ,1
sunny,xpos,JJ,1
butter,upos,NOUN,1
butter,xpos,NN,1
honey,upos,NOUN,1
honey,xpos,NN,1
Iron,upos,NOUN,1
Iron,xpos,NN,1
money,upos,NOUN,1
money,xpos,NN,1
Pen,upos,NOUN,1
Pen,xpos,NN,1
versus,upos,ADP,1
versus,xpos,IN,1
pencil,upos,NOUN,1
pencil,xpos,NN,1
I,upos,PRON,2
I,xpos,PRP,2
make,upos,VERB,2
make,xpos,VB,1
make,xpos,VBD,1
the,upos,DET,1
the,xpos,DT,1
rule,upos,NOUN,1
rule,xpos,NNS,1
physical,upos,ADJ,1
physical,xpos,JJ,1
mental,upos,ADJ,1
mental,xpos,JJ,1
garden,upos,NOUN,1
garden,xpos,NNS,1
trashcan,upos,NOUN,1
trashcan,xpos,NNS,1
hoody,upos,NOUN,1
hoody,xpos,NNS,1
chuckt,upos,NOUN,1
chuckt,xpos,NNS,1
arm,upos,NOUN,1
arm,xpos,NNS,1
finger,upos,NOUN,1
finger,xpos,NNS,1
hand,upos,NOUN,1
hand,xpos,NNS,1
be,upos,AUX,1
be,xpos,VBP,1
feel,upos,VERB,1
feel,xpos,VBG,1
restless,upos,ADJ,1
restless,xpos,JJ,1
summon,upos,NOUN,1
summon,xpos,NN,1
sentence,upos,NOUN,1
sentence,xpos,NN,1
weve,upos,PRON,1
weve,xpos,PRP,1
some,upos,DET,1
some,xpos,DT,1
mess,upos,NOUN,1
mess,xpos,NNS,1
