Word,Method,Pos,Count
the,upos,DET,8
the,xpos,DT,8
quiet,upos,ADJ,1
quiet,xpos,JJ,1
kid,upos,NOUN,1
kid,xpos,NN,1
be,upos,AUX,17
be,xpos,VBZ,10
be,xpos,VBP,5
be,xpos,VBD,1
be,xpos,VBN,1
come,upos,VERB,1
come,xpos,VBG,1
to,upos,PART,4
to,xpos,TO,4
stay,upos,VERB,1
stay,xpos,VB,1
what,upos,PRON,4
what,xpos,WP,4
do,upos,AUX,3
do,upos,VERB,1
do,xpos,VBD,2
do,xpos,VBP,1
do,xpos,VBN,1
he,upos,PRON,5
he,xpos,PRP,5
say,upos,VERB,7
say,xpos,VB,1
say,xpos,VBZ,6
I,upos,PRON,16
I,xpos,PRP,16
lonely,upos,ADJ,2
lonely,xpos,JJ,2
Ill,upos,ADV,2
Ill,xpos,RB,2
tell,upos,VERB,2
tell,xpos,VB,2
you,upos,PRON,11
you,xpos,PRP,10
you,xpos,PRP$,1
everything,upos,PRON,2
everything,xpos,NN,2
know,upos,VERB,5
know,xpos,VBP,3
know,xpos,VB,2
hopeless,upos,ADJ,2
hopeless,xpos,JJ,2
and,upos,CCONJ,9
and,xpos,CC,9
that,upos,PRON,4
that,xpos,DT,4
why,upos,ADV,4
why,xpos,WRB,4
can,upos,AUX,2
can,xpos,MD,2
not,upos,PART,3
not,xpos,RB,3
send,upos,VERB,2
send,xpos,VB,2
Christmas,upos,PROPN,2
Christmas,xpos,NNP,2
card,upos,NOUN,2
card,xpos,NNS,2
it,upos,PRON,4
it,xpos,PRP,4
have,upos,VERB,2
have,upos,AUX,2
have,xpos,VBD,2
have,xpos,VBP,2
keep,upos,VERB,2
keep,xpos,VB,2
in,upos,ADP,2
in,xpos,IN,2
dark,upos,ADJ,2
dark,xpos,JJ,2
less,upos,ADJ,2
less,xpos,JJR,2
big,upos,ADJ,2
big,xpos,JJ,2
word,upos,NOUN,2
word,xpos,NNS,2
more,upos,ADJ,1
more,xpos,JJR,1
exclamation,upos,NOUN,1
exclamation,xpos,NN,1
mark,upos,NOUN,1
mark,xpos,NNS,1
little,upos,ADJ,1
little,xpos,JJ,1
king,upos,NOUN,1
king,xpos,NN,1
lock,upos,VERB,1
lock,xpos,VBN,1
away,upos,ADV,1
away,xpos,RB,1
swallow,upos,VERB,1
swallow,xpos,VBD,1
key,upos,NOUN,1
key,xpos,NN,1
alright,upos,ADJ,2
alright,xpos,JJ,2
but,upos,CCONJ,4
but,xpos,CC,4
sorry,upos,ADJ,1
sorry,xpos,JJ,1
see,upos,VERB,2
see,xpos,VBD,1
see,xpos,VB,1
a,upos,DET,2
a,xpos,DT,2
hundred,upos,NUM,1
hundred,xpos,CD,1
one,upos,NOUN,1
one,xpos,NN,1
so,upos,ADV,1
so,xpos,RB,1
char,upos,VERB,1
char,xpos,VBN,1
destroy,upos,VERB,1
destroy,xpos,VBN,1
open,upos,VERB,1
open,xpos,VBZ,1
up,upos,ADP,1
up,xpos,RP,1
window,upos,NOUN,1
window,xpos,NN,1
bored,upos,ADJ,1
bored,xpos,JJ,1
overwhelmed,upos,ADJ,2
overwhelmed,xpos,JJ,2
best,upos,ADJ,2
best,xpos,JJS,2
part,upos,NOUN,2
part,xpos,NN,2
cause,upos,SCONJ,1
cause,xpos,IN,1
take,upos,VERB,1
take,xpos,VBG,1
advice,upos,NOUN,1
advice,xpos,NN,1
like,upos,ADP,1
like,xpos,IN,1
speak,upos,NOUN,1
speak,xpos,NN,1
spell,upos,NOUN,1
spell,xpos,NN,1
could,upos,AUX,1
could,xpos,MD,1
get,upos,VERB,1
get,xpos,VB,1
better,upos,ADV,1
better,xpos,RBR,1
never,upos,ADV,1
never,xpos,RB,1
well,upos,ADV,1
well,xpos,RB,1
