Word,Method,Pos,Count
just,upos,ADV,9
just,xpos,RB,9
a,upos,DET,10
a,xpos,DT,10
oldfashioned,upos,ADJ,1
oldfashioned,xpos,JJ,1
love,upos,NOUN,2
love,xpos,NN,2
song,upos,NOUN,10
song,xpos,NN,10
playin,upos,VERB,1
playin,xpos,VB,1
on,upos,ADP,1
on,upos,ADV,3
on,xpos,IN,1
on,xpos,RB,3
the,upos,DET,4
the,xpos,DT,4
radio,upos,NOUN,1
radio,xpos,NN,1
and,upos,CCONJ,6
and,xpos,CC,6
wrap,upos,VERB,1
wrap,xpos,VBN,1
around,upos,ADP,1
around,xpos,IN,1
music,upos,NOUN,1
music,xpos,NN,1
be,upos,AUX,4
be,xpos,VBZ,1
be,xpos,VBP,3
sound,upos,NOUN,1
sound,xpos,NN,1
of,upos,ADP,1
of,xpos,IN,1
someone,upos,PRON,1
someone,xpos,NN,1
promise,upos,ADJ,1
promise,xpos,JJ,1
theyll,upos,AUX,1
theyll,xpos,MD,1
never,upos,ADV,3
never,xpos,RB,3
go,upos,VERB,3
go,xpos,VB,1
go,xpos,VBN,2
you,upos,PRON,4
you,xpos,PRP,4
swear,upos,VERB,2
swear,xpos,VBP,2
have,upos,AUX,2
have,xpos,VBP,2
hear,upos,VERB,2
hear,xpos,VBN,2
it,upos,PRON,4
it,xpos,PRP,4
before,upos,ADV,2
before,xpos,RB,2
as,upos,SCONJ,2
as,xpos,IN,2
slowly,upos,ADV,2
slowly,xpos,RB,2
ramble,upos,VERB,2
ramble,xpos,VBZ,2
no,upos,DET,2
no,xpos,DT,2
need,upos,NOUN,2
need,xpos,NN,2
in,upos,SCONJ,2
in,xpos,IN,2
bringin,upos,VERB,2
bringin,xpos,VBG,2
they,upos,PRON,4
they,xpos,PRP,4
back,upos,ADV,2
back,xpos,RB,2
cause,upos,SCONJ,2
cause,xpos,IN,2
really,upos,ADV,2
really,xpos,RB,2
to,upos,PART,4
to,upos,ADP,2
to,xpos,TO,4
to,xpos,IN,2
weave,upos,VERB,2
weave,xpos,VB,2
we,upos,PRON,3
we,xpos,PRP$,3
dream,upos,NOUN,2
dream,xpos,NNS,2
upon,upos,ADV,2
upon,xpos,RB,2
listen,upos,VERB,2
listen,xpos,VB,2
each,upos,DET,1
each,xpos,DT,1
evening,upos,NOUN,1
evening,xpos,NN,1
when,upos,ADV,1
when,xpos,WRB,1
light,upos,NOUN,1
light,xpos,NNS,1
low,upos,ADJ,1
low,xpos,JJ,1
underscore,upos,VERB,1
underscore,xpos,VB,1
affair,upos,NOUN,1
affair,xpos,NN,1
with,upos,ADP,1
with,xpos,IN,1
tenderness,upos,NOUN,1
tenderness,xpos,NN,1
feeling,upos,NOUN,1
feeling,xpos,NNS,1
that,upos,PRON,1
that,xpos,DT,1
weve,upos,PRON,1
weve,xpos,PRP,1
come,upos,VERB,1
come,xpos,VB,1
know,upos,VERB,1
know,xpos,VB,1
old,upos,ADJ,8
old,xpos,JJ,8
comin,upos,NOUN,4
comin,xpos,NN,4
down,upos,ADV,4
down,xpos,RB,4
