Word,Method,Pos,Count
you,upos,PRON,35
you,xpos,PRP$,11
you,xpos,PRP,24
cruel,upos,ADJ,1
cruel,xpos,JJ,1
device,upos,NOUN,1
device,xpos,NN,1
blood,upos,NOUN,1
blood,xpos,NN,1
like,upos,ADP,1
like,xpos,IN,1
ice,upos,NOUN,1
ice,xpos,NN,1
one,upos,NUM,2
one,xpos,CD,2
look,upos,NOUN,2
look,xpos,NN,2
could,upos,AUX,2
could,xpos,MD,2
kill,upos,VERB,2
kill,xpos,VB,2
my,upos,PRON,12
my,xpos,PRP$,12
pain,upos,NOUN,2
pain,xpos,NN,2
thrill,upos,NOUN,2
thrill,xpos,NN,2
I,upos,PRON,30
I,xpos,PRP,30
want,upos,VERB,23
want,xpos,VBP,17
want,xpos,VB,6
to,upos,PART,24
to,xpos,TO,24
love,upos,VERB,3
love,xpos,VB,3
but,upos,CCONJ,14
but,xpos,CC,14
better,upos,ADV,3
better,xpos,RBR,3
not,upos,ADV,3
not,upos,PART,6
not,xpos,RB,9
touch,upos,VERB,4
touch,xpos,VB,4
hold,upos,VERB,3
hold,xpos,VB,3
sense,upos,NOUN,3
sense,xpos,NNS,3
tell,upos,VERB,3
tell,xpos,VBP,3
stop,upos,VERB,3
stop,xpos,VB,3
kiss,upos,VERB,4
kiss,xpos,VB,4
it,upos,PRON,3
it,xpos,PRP,3
too,upos,ADV,3
too,xpos,RB,3
much,upos,ADV,3
much,xpos,RB,3
taste,upos,VERB,3
taste,xpos,VB,3
lip,upos,NOUN,4
lip,xpos,NNS,4
be,upos,AUX,12
be,xpos,VBP,12
venomous,upos,ADJ,4
venomous,xpos,JJ,4
poison,upos,NOUN,15
poison,xpos,NN,15
run,upos,VERB,3
run,xpos,VBG,3
through,upos,ADP,3
through,xpos,IN,3
vein,upos,NOUN,4
vein,xpos,NNS,4
do,upos,AUX,6
do,xpos,VBP,6
break,upos,VERB,5
break,xpos,VB,5
these,upos,DET,5
these,xpos,DT,5
chain,upos,NOUN,5
chain,xpos,NNS,5
mouth,upos,NOUN,1
mouth,xpos,NN,1
so,upos,ADV,2
so,xpos,RB,2
hot,upos,ADJ,1
hot,xpos,JJ,1
web,upos,NOUN,1
web,xpos,NN,1
catch,upos,VERB,1
catch,xpos,VBN,1
skin,upos,NOUN,2
skin,xpos,NN,2
wet,upos,ADJ,1
wet,xpos,JJ,1
black,upos,ADJ,1
black,xpos,JJ,1
lace,upos,NOUN,1
lace,xpos,NN,1
on,upos,ADP,1
on,xpos,IN,1
sweat,upos,NOUN,1
sweat,xpos,NN,1
hear,upos,VERB,2
hear,xpos,VBP,1
hear,xpos,VB,1
call,upos,VERB,1
call,xpos,VBG,1
and,upos,CCONJ,2
and,xpos,CC,2
its,upos,PRON,1
its,xpos,PRP$,1
needle,upos,NOUN,1
needle,xpos,NNS,1
pin,upos,NOUN,1
pin,xpos,NNS,1
hurt,upos,VERB,1
hurt,xpos,VB,1
just,upos,ADV,1
just,xpos,RB,1
scream,upos,VERB,1
scream,xpos,VBG,1
name,upos,NOUN,1
name,xpos,NN,1
under,upos,ADP,1
under,xpos,IN,1
yeah,upos,INTJ,1
yeah,xpos,UH,1
well,upos,INTJ,1
well,xpos,UH,1
no,upos,INTJ,1
no,xpos,UH,1
runnin,upos,VERB,1
runnin,xpos,VB,1
deep,upos,ADJ,2
deep,xpos,JJ,2
inside,upos,ADP,2
inside,xpos,IN,2
Burnin,upos,PROPN,1
Burnin,xpos,NNP,1
brain,upos,NOUN,1
brain,xpos,NN,1
