Word,Method,Pos,Count
I,upos,PRON,7
I,xpos,PRP,7
have,upos,AUX,4
have,xpos,VBP,4
see,upos,VERB,3
see,xpos,VBN,1
see,xpos,VB,2
you,upos,PRON,19
you,xpos,PRP$,8
you,xpos,PRP,11
face,upos,NOUN,10
face,xpos,NN,10
on,upos,ADP,1
on,xpos,IN,1
stain,upos,VERB,1
stain,xpos,VBN,1
glass,upos,NOUN,1
glass,xpos,NN,1
in,upos,ADP,3
in,xpos,IN,3
color,upos,VERB,1
color,xpos,VBN,1
light,upos,NOUN,1
light,xpos,NNS,1
picture,upos,NOUN,1
picture,xpos,NNS,1
of,upos,ADP,10
of,xpos,IN,10
look,upos,VERB,4
look,xpos,VBG,1
look,xpos,VBP,3
to,upos,ADP,1
to,upos,PART,5
to,xpos,IN,1
to,xpos,TO,5
the,upos,DET,14
the,xpos,DT,14
sky,upos,NOUN,1
sky,xpos,NN,1
be,upos,AUX,6
be,xpos,VBN,1
be,xpos,VBZ,1
be,xpos,VBD,1
be,xpos,VBP,2
be,xpos,VB,1
portray,upos,VERB,1
portray,xpos,VBN,1
a,upos,DET,1
a,xpos,DT,1
thousand,upos,NUM,1
thousand,xpos,CD,1
different,upos,ADJ,1
different,xpos,JJ,1
way,upos,NOUN,1
way,xpos,NNS,1
but,upos,CCONJ,2
but,xpos,CC,2
my,upos,PRON,2
my,xpos,PRP$,2
heart,upos,NOUN,2
heart,xpos,NN,2
can,upos,AUX,2
can,xpos,MD,2
better,upos,ADJ,1
better,xpos,JJR,1
than,upos,ADP,1
than,xpos,IN,1
eye,upos,NOUN,1
eye,xpos,NNS,1
cause,upos,VERB,1
cause,xpos,VB,1
it,upos,PRON,1
it,xpos,PRP,1
love,upos,NOUN,11
love,upos,VERB,2
love,xpos,NN,11
love,xpos,VB,2
that,upos,PRON,2
that,xpos,WDT,2
paint,upos,VERB,1
paint,xpos,VBZ,1
portrait,upos,NOUN,1
portrait,xpos,NN,1
life,upos,NOUN,2
life,xpos,NN,2
more,upos,ADV,3
more,xpos,RBR,3
like,upos,ADP,3
like,upos,VERB,1
like,xpos,IN,3
like,xpos,VB,1
every,upos,DET,3
every,xpos,DT,3
day,upos,NOUN,3
day,xpos,NN,3
read,upos,VERB,1
read,xpos,VBN,1
word,upos,NOUN,1
word,xpos,NNS,1
page,upos,NOUN,1
page,xpos,NNS,1
and,upos,CCONJ,2
and,xpos,CC,2
imagine,upos,VERB,1
imagine,xpos,VBN,1
what,upos,PRON,1
what,xpos,WP,1
may,upos,AUX,1
may,xpos,MD,1
not,upos,PART,1
not,xpos,RB,1
know,upos,VERB,1
know,xpos,VB,1
shape,upos,NOUN,1
shape,xpos,NN,1
feel,upos,VERB,1
feel,xpos,VB,1
change,upos,VERB,3
change,xpos,VBG,1
change,xpos,VBD,1
change,xpos,VB,1
mine,upos,PRON,1
mine,xpos,PRP,1
still,upos,ADV,1
still,xpos,RB,1
prove,upos,VERB,1
prove,xpos,VBZ,1
alive,upos,ADJ,1
alive,xpos,JJ,1
whole,upos,ADJ,1
whole,xpos,JJ,1
world,upos,NOUN,2
world,xpos,NN,2
no,upos,DET,4
no,xpos,DT,4
one,upos,NOUN,4
one,xpos,NN,4
too,upos,ADV,4
too,xpos,RB,4
lose,upos,VERB,2
lose,xpos,VBD,2
for,upos,SCONJ,4
for,xpos,IN,4
low,upos,ADJ,2
low,xpos,JJ,2
serve,upos,VERB,2
serve,xpos,VB,2
so,upos,ADV,1
so,xpos,RB,1
give,upos,VERB,1
give,xpos,VB,1
we,upos,PRON,3
we,xpos,PRP,3
grace,upos,NOUN,1
grace,xpos,NN,1
let,upos,VERB,2
let,xpos,VB,2
