Word,Method,Pos,Count
have,upos,VERB,2
have,xpos,VBD,1
have,xpos,VBP,1
a,upos,DET,6
a,xpos,DT,6
little,upos,ADJ,3
little,xpos,JJ,3
love,upos,NOUN,2
love,xpos,NN,2
but,upos,CCONJ,3
but,xpos,CC,3
I,upos,PRON,31
I,xpos,PRP,31
spread,upos,VERB,1
spread,xpos,VBP,1
it,upos,PRON,6
it,xpos,PRP,6
thin,upos,ADJ,1
thin,xpos,JJ,1
fall,upos,VERB,1
fall,xpos,VBG,1
in,upos,ADP,1
in,xpos,IN,1
she,upos,PRON,1
she,xpos,PRP$,1
arm,upos,NOUN,1
arm,xpos,NNS,1
and,upos,CCONJ,8
and,upos,PROPN,1
and,xpos,CC,8
and,xpos,NNP,1
out,upos,ADP,1
out,xpos,RP,1
again,upos,ADV,2
again,xpos,RB,2
make,upos,VERB,1
make,xpos,VBD,1
bad,upos,ADJ,1
bad,xpos,JJ,1
name,upos,NOUN,1
name,xpos,NN,1
for,upos,ADP,1
for,xpos,IN,1
my,upos,PRON,4
my,xpos,PRP$,4
game,upos,NOUN,1
game,xpos,NN,1
around,upos,ADP,1
around,upos,ADV,1
around,xpos,IN,1
around,xpos,RB,1
town,upos,NOUN,1
town,xpos,NN,1
tore,upos,VERB,1
tore,xpos,VBD,1
up,upos,ADP,1
up,xpos,RP,1
heart,upos,NOUN,1
heart,xpos,NN,1
shut,upos,VERB,1
shut,xpos,VBD,1
dow,upos,PROPN,1
dow,xpos,NNP,1
nothing,upos,PRON,4
nothing,xpos,NN,4
to,upos,PART,8
to,upos,ADP,8
to,xpos,TO,8
to,xpos,IN,8
do,upos,VERB,5
do,upos,AUX,3
do,xpos,VB,4
do,xpos,VBP,3
do,xpos,VBG,1
nowhere,upos,INTJ,2
nowhere,xpos,UH,2
be,upos,VERB,2
be,upos,AUX,26
be,xpos,VB,2
be,xpos,VBZ,16
be,xpos,VBP,10
simple,upos,ADJ,2
simple,xpos,JJ,2
kind,upos,NOUN,2
kind,xpos,NN,2
of,upos,ADP,2
of,xpos,IN,2
free,upos,ADJ,2
free,xpos,JJ,2
no,upos,DET,2
no,xpos,DT,2
one,upos,NOUN,2
one,xpos,NN,2
that,upos,PRON,19
that,xpos,DT,6
that,xpos,WDT,13
all,upos,DET,3
all,xpos,DT,2
all,xpos,PDT,1
need,upos,VERB,2
need,xpos,VBP,2
perfectly,upos,ADV,9
perfectly,xpos,RB,9
lonely,upos,ADJ,9
lonely,xpos,JJ,9
because,upos,SCONJ,2
because,xpos,IN,2
not,upos,PART,4
not,xpos,RB,4
belong,upos,VERB,6
belong,xpos,VB,3
belong,xpos,VBZ,3
anyone,upos,PRON,3
anyone,xpos,NN,3
nobody,upos,PRON,3
nobody,xpos,NN,3
see,upos,VERB,1
see,xpos,VBP,1
friend,upos,NOUN,1
friend,xpos,NNS,1
from,upos,ADP,1
from,xpos,IN,1
time,upos,NOUN,3
time,xpos,NN,2
time,xpos,NNS,1
when,upos,ADV,3
when,xpos,WRB,3
they,upos,PRON,3
they,xpos,PRP$,1
they,xpos,PRP,2
lady,upos,NOUN,1
lady,xpos,NNS,1
let,upos,VERB,1
let,xpos,VB,1
slip,upos,VERB,1
slip,xpos,VB,1
away,upos,ADV,1
away,xpos,RB,1
ask,upos,VERB,1
ask,xpos,VBP,1
how,upos,ADV,1
how,xpos,WRB,1
with,upos,ADP,1
with,xpos,IN,1
mine,upos,PRON,1
mine,xpos,PRP,1
this,upos,PRON,2
this,xpos,DT,2
always,upos,ADV,1
always,xpos,RB,1
what,upos,PRON,1
what,xpos,WP,1
say,upos,VERB,2
say,xpos,VBP,1
say,xpos,VB,1
there,upos,PRON,1
there,xpos,EX,1
never,upos,ADV,1
never,xpos,RB,1
come,upos,VERB,1
come,xpos,VBZ,1
day,upos,NOUN,1
day,xpos,NN,1
Ill,upos,ADV,1
Ill,xpos,RB,1
take,upos,VERB,1
take,xpos,VB,1
chance,upos,NOUN,1
chance,xpos,NNS,1
start,upos,VERB,1
start,xpos,VB,1
look,upos,VERB,1
look,xpos,VBP,1
behind,upos,ADV,1
behind,xpos,RB,1
on,upos,ADP,1
on,xpos,IN,1
younger,upos,ADJ,1
younger,xpos,JJR,1
thank,upos,VERB,1
thank,xpos,VB,1
the,upos,DET,13
the,xpos,DT,13
wrong,upos,NOUN,1
wrong,xpos,NNS,1
lead,upos,VERB,1
lead,xpos,VBD,1
so,upos,ADV,1
so,xpos,RB,1
strong,upos,ADJ,1
strong,xpos,JJ,1
cause,upos,SCONJ,1
cause,xpos,IN,1
way,upos,NOUN,12
way,xpos,NN,12
want,upos,VERB,4
want,xpos,VBP,4
