Word,Method,Pos,Count
do,upos,VERB,5
do,upos,AUX,14
do,xpos,VB,9
do,xpos,VBP,10
I,upos,PRON,19
I,xpos,PRP,19
wrong,upos,ADJ,1
wrong,xpos,JJ,1
right,upos,ADV,1
right,upos,ADJ,1
right,xpos,RB,1
right,xpos,JJ,1
baby,upos,NOUN,1
baby,xpos,NN,1
tell,upos,VERB,1
tell,xpos,VB,1
lie,upos,NOUN,1
lie,xpos,NNS,1
but,upos,CCONJ,5
but,xpos,CC,5
hold,upos,VERB,1
hold,xpos,VB,1
tight,upos,ADJ,1
tight,xpos,JJ,1
save,upos,VERB,1
save,xpos,VB,1
you,upos,PRON,8
you,xpos,PRP$,2
you,xpos,PRP,6
goodby,upos,NOUN,1
goodby,xpos,NNS,1
for,upos,ADP,1
for,xpos,IN,1
the,upos,DET,1
the,xpos,DT,1
morning,upos,NOUN,1
morning,xpos,NN,1
light,upos,NOUN,1
light,xpos,NN,1
not,upos,PART,15
not,xpos,RB,15
let,upos,VERB,2
let,xpos,VB,2
be,upos,AUX,17
be,xpos,VB,12
be,xpos,VBZ,1
be,xpos,VBP,2
be,xpos,VBN,2
lonely,upos,ADJ,12
lonely,xpos,JJ,12
tonight,upos,NOUN,10
tonight,xpos,NN,10
say,upos,VERB,4
say,xpos,VB,4
goodbye,upos,NOUN,1
goodbye,xpos,NN,1
woman,upos,NOUN,1
woman,xpos,NN,1
hello,upos,INTJ,3
hello,xpos,UH,3
Sho,upos,PROPN,1
Sho,xpos,NNP,1
nuf,upos,AUX,1
nuf,xpos,VBZ,1
good,upos,ADJ,1
good,xpos,JJ,1
to,upos,PART,12
to,xpos,TO,12
see,upos,VERB,2
see,xpos,VB,2
oh,upos,INTJ,1
oh,xpos,UH,1
it,upos,PRON,1
it,xpos,PRP,1
time,upos,NOUN,1
time,xpos,NN,1
go,upos,VERB,5
go,xpos,VB,3
go,xpos,VBP,1
go,xpos,VBG,1
yes,upos,INTJ,1
yes,xpos,UH,1
please,upos,INTJ,4
please,xpos,UH,4
no,upos,INTJ,1
no,xpos,UH,1
want,upos,VERB,9
want,xpos,VB,9
away,upos,ADV,1
away,xpos,RB,1
then,upos,ADV,1
then,xpos,RB,1
damn,upos,INTJ,1
damn,xpos,UH,1
as,upos,SCONJ,2
as,xpos,IN,2
girl,upos,NOUN,3
girl,xpos,NN,3
get,upos,VERB,1
get,xpos,VBG,1
down,upos,ADP,2
down,upos,ADV,1
down,xpos,RP,2
down,xpos,RB,1
on,upos,ADP,1
on,xpos,IN,1
my,upos,PRON,2
my,xpos,PRP$,2
knee,upos,NOUN,1
knee,xpos,NNS,1
undecided,upos,ADJ,1
undecided,xpos,JJ,1
and,upos,CCONJ,1
and,xpos,CC,1
heart,upos,NOUN,1
heart,xpos,NNS,1
divide,upos,VERB,1
divide,xpos,VBN,1
have,upos,AUX,1
have,xpos,VBP,1
turn,upos,VERB,1
turn,xpos,VBG,1
world,upos,NOUN,1
world,xpos,NN,1
upside,upos,NOUN,1
upside,upos,VERB,1
upside,xpos,NN,1
upside,xpos,VB,1
hey,upos,INTJ,2
hey,xpos,UH,2
yeah,upos,INTJ,1
yeah,xpos,UH,1
whoo,upos,INTJ,3
whoo,xpos,UH,3
ohh,upos,INTJ,2
ohh,xpos,UH,2
