Word,Method,Pos,Count
my,upos,PRON,18
my,xpos,PRP$,18
friend,upos,NOUN,2
friend,xpos,NNS,2
wonder,upos,VERB,2
wonder,xpos,VBP,1
wonder,xpos,VBG,1
why,upos,ADV,3
why,xpos,WRB,3
I,upos,PRON,34
I,xpos,PRP,34
call,upos,VERB,1
call,xpos,VBP,1
you,upos,PRON,46
you,xpos,PRP,8
you,xpos,PRP$,38
all,upos,DET,1
all,upos,ADV,1
all,xpos,PDT,1
all,xpos,RB,1
the,upos,DET,12
the,xpos,DT,12
time,upos,NOUN,2
time,xpos,NN,2
what,upos,PRON,10
what,xpos,WP,10
can,upos,AUX,5
can,xpos,MD,5
say,upos,VERB,1
say,xpos,VB,1
do,upos,AUX,3
do,upos,VERB,2
do,xpos,VBP,2
do,xpos,VBD,1
do,xpos,VBG,1
do,xpos,VBN,1
not,upos,PART,7
not,upos,ADV,1
not,xpos,RB,8
feel,upos,VERB,1
feel,xpos,VB,1
need,upos,NOUN,1
need,upos,VERB,1
need,xpos,NN,1
need,xpos,VBP,1
to,upos,PART,4
to,upos,ADP,2
to,xpos,TO,4
to,xpos,IN,2
give,upos,VERB,1
give,xpos,VB,1
such,upos,ADJ,1
such,xpos,JJ,1
secret,upos,NOUN,1
secret,xpos,NNS,1
away,upos,ADV,1
away,xpos,RB,1
think,upos,VERB,1
think,xpos,VBP,1
maybe,upos,ADV,1
maybe,xpos,RB,1
help,upos,NOUN,1
help,xpos,NN,1
though,upos,SCONJ,1
though,xpos,IN,1
know,upos,VERB,5
know,xpos,VBP,1
know,xpos,VBG,2
know,xpos,VB,2
be,upos,AUX,21
be,upos,VERB,3
be,xpos,VBP,3
be,xpos,VBZ,21
right,upos,ADV,2
right,xpos,RB,2
just,upos,ADV,2
just,xpos,RB,2
better,upos,ADJ,1
better,xpos,JJR,1
off,upos,ADP,1
off,xpos,RP,1
listen,upos,VERB,1
listen,xpos,VBG,1
advice,upos,NOUN,1
advice,xpos,NN,1
when,upos,ADV,7
when,xpos,WRB,7
they,upos,PRON,4
they,xpos,PRP,4
insist,upos,VERB,2
insist,xpos,VBP,2
on,upos,SCONJ,2
on,upos,ADP,15
on,upos,ADV,1
on,xpos,IN,17
on,xpos,RB,1
bliss,upos,NOUN,2
bliss,xpos,NN,2
tell,upos,VERB,4
tell,xpos,VBP,2
tell,xpos,VB,2
this,upos,PRON,2
this,xpos,DT,2
want,upos,VERB,4
want,xpos,VBP,4
reason,upos,NOUN,2
reason,xpos,NN,2
only,upos,ADV,2
only,xpos,RB,2
smile,upos,VERB,2
smile,xpos,VBP,2
lie,upos,VERB,2
lie,xpos,VBP,2
then,upos,ADV,2
then,xpos,RB,2
because,upos,SCONJ,22
because,xpos,IN,22
kiss,upos,NOUN,37
kiss,xpos,NN,37
list,upos,NOUN,15
list,xpos,NN,15
of,upos,ADP,4
of,xpos,IN,4
best,upos,ADJ,4
best,xpos,JJS,4
thing,upos,NOUN,4
thing,xpos,NNS,4
in,upos,ADP,4
in,xpos,IN,4
life,upos,NOUN,4
life,xpos,NN,4
resist,upos,VERB,4
resist,xpos,VB,4
miss,upos,VERB,4
miss,xpos,VBP,4
turn,upos,VERB,3
turn,xpos,VBP,3
out,upos,ADP,3
out,xpos,RP,3
light,upos,NOUN,3
light,xpos,NN,3
go,upos,VERB,2
go,xpos,VBP,1
go,xpos,VB,1
crazy,upos,ADJ,1
crazy,xpos,JJ,1
there,upos,PRON,1
there,xpos,EX,1
really,upos,ADV,2
really,xpos,RB,2
see,upos,VERB,1
see,xpos,VB,1
night,upos,NOUN,1
night,xpos,NN,1
take,upos,VERB,1
take,xpos,VB,1
up,upos,ADP,1
up,xpos,RP,1
cause,upos,SCONJ,1
cause,xpos,IN,1
it,upos,PRON,1
it,xpos,PRP,1
mean,upos,VERB,1
mean,xpos,VBZ,1
more,upos,ADJ,1
more,xpos,JJR,1
sometimes,upos,ADV,1
sometimes,xpos,RB,1
forget,upos,VERB,2
forget,xpos,VBP,1
forget,xpos,VB,1
regret,upos,VERB,2
regret,xpos,VB,1
regret,xpos,VBP,1
have,upos,AUX,1
have,xpos,VBP,1
could,upos,AUX,1
could,xpos,MD,1
but,upos,CCONJ,1
but,xpos,CC,1
if,upos,SCONJ,2
if,xpos,IN,2
Ill,upos,ADJ,1
Ill,xpos,JJ,1
will,upos,AUX,1
will,xpos,MD,1
babe,upos,NOUN,2
babe,xpos,NN,2
oh,upos,INTJ,1
oh,xpos,UH,1
ohh,upos,INTJ,1
ohh,xpos,UH,1
